Message,Period,Time,Slot,Subject,Group,CTR,Revenue,Bid,VFC,Cost,Payoff
sync_net,1,18:12:10,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:10,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:10,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:10,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:10,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:10,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:11,0,4,2,400,16000,40.12,40,14816,1184
sync_net,1,18:12:11,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:11,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:11,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:11,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:11,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:11,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:11,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:12,0,4,2,400,16000,40.12,40,14816,1184
sync_net,1,18:12:12,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:12,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:12,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:12,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:12,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:12,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:12,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:13,0,4,2,400,16000,40.12,40,14816,1184
sync_net,1,18:12:13,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:13,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:13,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:14,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:14,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:14,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:14,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:14,0,4,2,400,16000,40.12,40,14816,1184
sync_net,1,18:12:14,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:14,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:14,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:15,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:15,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:15,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:15,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:16,0,4,2,400,16000,40.12,40,14816,1184
sync_net,1,18:12:16,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:16,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:16,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:16,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:16,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:16,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:16,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:17,0,4,2,400,16000,40.12,40,14816,1184
sync_net,1,18:12:17,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:17,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:17,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:17,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:17,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:17,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:17,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:18,0,4,2,400,16000,40.12,40,14816,1184
sync_net,1,18:12:18,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:18,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:18,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:18,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:18,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:18,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:18,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:19,0,4,2,400,16000,40.12,40,14816,1184
sync_net,1,18:12:19,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:19,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:19,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:19,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:19,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:19,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:19,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:20,0,4,2,400,16000,40.12,40,14816,1184
sync_net,1,18:12:20,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:20,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:20,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:20,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:20,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:20,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:20,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:21,0,4,2,400,16000,40.12,40,14816,1184
sync_net,1,18:12:21,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:21,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:21,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:22,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:22,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:22,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:22,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:23,0,4,2,400,16000,40.12,40,14816,1184
sync_net,1,18:12:23,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:23,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:23,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:23,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:23,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:23,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:23,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:24,0,4,2,400,16000,40.12,40,14816,1184
sync_net,1,18:12:24,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:24,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:24,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:24,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:24,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:24,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:24,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:25,0,4,2,400,16000,40.12,40,14816,1184
sync_net,1,18:12:25,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:25,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:25,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:25,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:25,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:25,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:25,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:26,0,4,2,400,16000,40.12,40,14816,1184
sync_net,1,18:12:26,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:26,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:26,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:26,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:26,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:26,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:26,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:27,0,4,2,400,16000,40.12,40,14816,1184
sync_net,1,18:12:27,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:27,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:27,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:27,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:27,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:27,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:27,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:28,0,4,2,400,16000,37.04,40,14816,1184
sync_net,1,18:12:28,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:28,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:28,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:28,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:28,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:28,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:28,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:30,0,4,2,400,16000,37.04,40,14816,1184
sync_net,1,18:12:30,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:30,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:30,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:30,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:30,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:30,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:30,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:31,0,4,2,400,16000,37.04,40,14816,1184
sync_net,1,18:12:31,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:31,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:31,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:31,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:31,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:31,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:31,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:32,0,4,2,400,16000,37.04,40,14816,1184
sync_net,1,18:12:32,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:32,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:32,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:32,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:32,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:32,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:32,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:33,0,4,2,400,16000,37.04,40,14816,1184
sync_net,1,18:12:33,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:33,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:33,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:33,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:33,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:33,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:33,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:34,0,4,2,400,16000,37.03,40,14816,1184
sync_net,1,18:12:34,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:34,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:34,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:34,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:34,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:34,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:34,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:35,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:35,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:35,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:35,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:35,0,3,2,400,12000,37.04,30,14812,-2812
sync_net,1,18:12:35,1,4,2,380,15200,37.03,40,10932.6,4267.4
sync_net,1,18:12:35,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:35,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:36,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:36,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:36,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:36,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:37,0,3,2,400,12000,37.04,30,14812,-2812
sync_net,1,18:12:37,1,4,2,380,15200,37.03,40,10932.6,4267.4
sync_net,1,18:12:37,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:37,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:38,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:38,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:38,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:38,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:38,0,3,2,400,12000,37.04,30,14812,-2812
sync_net,1,18:12:38,1,4,2,380,15200,37.03,40,10932.6,4267.4
sync_net,1,18:12:38,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:38,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:39,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:39,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:39,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:39,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:39,0,3,2,400,12000,37.04,30,14812,-2812
sync_net,1,18:12:39,1,4,2,380,15200,37.03,40,10932.6,4267.4
sync_net,1,18:12:39,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:39,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:40,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:40,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:40,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:40,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:40,0,3,2,400,12000,37.04,30,14812,-2812
sync_net,1,18:12:40,1,4,2,380,15200,37.03,40,10932.6,4267.4
sync_net,1,18:12:40,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:40,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:41,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:41,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:41,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:41,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:41,0,3,2,400,12000,37.04,30,14812,-2812
sync_net,1,18:12:41,1,4,2,380,15200,37.03,40,10932.6,4267.4
sync_net,1,18:12:41,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:41,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:42,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:42,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:42,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:42,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:42,0,3,2,400,12000,37.04,30,14812,-2812
sync_net,1,18:12:42,1,4,2,380,15200,37.03,40,10932.6,4267.4
sync_net,1,18:12:42,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:42,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:43,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:43,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:43,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:43,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:44,0,3,2,400,12000,37.04,30,14812,-2812
sync_net,1,18:12:44,1,4,2,380,15200,37.03,40,10932.6,4267.4
sync_net,1,18:12:44,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:44,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:44,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:44,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:44,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:44,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:45,0,3,2,400,12000,37.04,30,14812,-2812
sync_net,1,18:12:45,1,4,2,380,15200,37.03,40,10932.6,4267.4
sync_net,1,18:12:45,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:45,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:45,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:45,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:45,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:45,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:46,0,3,2,400,12000,37.04,30,14812,-2812
sync_net,1,18:12:46,1,4,2,380,15200,37.03,40,10932.6,4267.4
sync_net,1,18:12:46,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:46,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:47,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:47,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:47,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:47,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:47,0,3,2,400,12000,37.04,30,14812,-2812
sync_net,1,18:12:47,1,4,2,380,15200,34.69,40,10932.6,4267.4
sync_net,1,18:12:47,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:47,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:48,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:48,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:48,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:48,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:48,0,3,2,400,12000,37.04,30,13876,-1876
sync_net,1,18:12:48,1,4,2,380,15200,34.69,40,10932.6,4267.4
sync_net,1,18:12:48,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:48,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:49,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:49,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:49,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:49,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:49,0,3,2,400,12000,37.04,30,13876,-1876
sync_net,1,18:12:49,1,4,2,380,15200,37.9,40,10932.6,4267.4
sync_net,1,18:12:49,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:49,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:50,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:50,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:50,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:50,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:51,0,4,2,400,16000,39.14,40,14816,1184
sync_net,1,18:12:51,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:51,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:51,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:51,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:51,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:51,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:51,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:52,0,4,2,400,16000,39.38,40,14816,1184
sync_net,1,18:12:52,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:52,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:52,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:52,0,8,1,400,16000,38.89,40,8296,7704
sync_net,1,18:12:52,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:52,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:52,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:53,0,4,2,400,16000,33.95,40,14816,1184
sync_net,1,18:12:53,1,3,2,380,11400,37.04,30,10932.6,467.39999999999964
sync_net,1,18:12:53,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:53,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:53,0,8,1,400,16000,30.74,40,8296,7704
sync_net,1,18:12:53,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:53,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:53,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:54,0,3,2,400,12000,37.04,30,13580,-1580
sync_net,1,18:12:54,1,4,2,380,15200,33.95,40,10932.6,4267.4
sync_net,1,18:12:54,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:54,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:55,0,8,1,400,16000,30.74,40,8296,7704
sync_net,1,18:12:55,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:55,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:55,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:55,0,3,2,400,12000,37.04,30,13580,-1580
sync_net,1,18:12:55,1,4,2,380,15200,33.95,40,10932.6,4267.4
sync_net,1,18:12:55,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:55,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:56,0,8,1,400,16000,19.38,40,8296,7704
sync_net,1,18:12:56,1,6,1,380,7600,20.74,20,6425.8,1174.1999999999998
sync_net,1,18:12:56,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:56,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:56,0,3,2,400,12000,37.04,30,13580,-1580
sync_net,1,18:12:56,1,4,2,380,15200,33.95,40,10932.6,4267.4
sync_net,1,18:12:56,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:56,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:57,0,6,1,400,8000,20.74,20,7752,248
sync_net,1,18:12:57,1,8,1,380,15200,13.46,40,6425.8,8774.2
sync_net,1,18:12:57,2,7,1,190,5700,16.91,30,1877.2,3822.8
sync_net,1,18:12:57,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:58,0,3,2,400,12000,37.04,30,13580,-1580
sync_net,1,18:12:58,1,4,2,380,15200,33.95,40,10932.6,4267.4
sync_net,1,18:12:58,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:58,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:58,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:12:58,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:12:58,2,8,1,190,7600,13.46,40,1877.2,5722.8
sync_net,1,18:12:58,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:12:59,0,3,2,400,12000,37.04,30,13580,-1580
sync_net,1,18:12:59,1,4,2,380,15200,33.95,40,10932.6,4267.4
sync_net,1,18:12:59,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:12:59,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:12:59,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:12:59,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:12:59,2,8,1,190,7600,13.46,40,1877.2,5722.8
sync_net,1,18:12:59,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:13:00,0,3,2,400,12000,37.04,30,13580,-1580
sync_net,1,18:13:00,1,4,2,380,15200,33.95,40,10932.6,4267.4
sync_net,1,18:13:00,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:13:00,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:13:00,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:13:00,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:13:00,2,8,1,190,7600,13.46,40,1877.2,5722.8
sync_net,1,18:13:00,3,5,1,0,0,9.88,10,0,0
""
sync_net,1,18:13:01,0,3,2,400,12000,37.04,30,13580,-1580
sync_net,1,18:13:01,1,4,2,380,15200,33.95,40,10932.6,4267.4
sync_net,1,18:13:01,2,1,2,190,1900,28.77,10,4081.2,-2181.2
sync_net,1,18:13:01,3,2,2,0,0,21.48,20,0,0
""
sync_net,1,18:13:01,0,6,1,400,8000,20.74,20,6764,1236
sync_net,1,18:13:01,1,7,1,380,11400,16.91,30,5114.8,6285.2
sync_net,1,18:13:01,2,8,1,190,7600,13.46,40,1877.2,5722.8
